_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,relevance,relevance:confidence,description,domain,domain_logo_url,link,name,query,relevance_gold,result_position,updatedat
766427069,false,finalized,3,8/5/2015 19:11:00,0,1.0,"Water point mapping (WPM) in Kenya is a project under the leadership of the Ministry of Environment, Water and Natural Resources (MEWNR), SNV-Netherlands and TWAWEZA aimed at improving post construction sustainability of rural water supplies. ",www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/2wbn-jms4,Turkana Piped Water Scheme [Table],crime,,4,2014-06-27T08:10:43.000Z
766427070,false,finalized,3,8/5/2015 19:54:31,"1
0","0.6981
0.3019",KIHBS Table 8.14: Percentage Distribution of Households by Responses to Shock County estimates,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/thhb-2udk,Percentage Distribution of Households by Responses to Shock County estimates - 2005/6,NUMBER OF HEALTH INSTITUTIONS BY COUNTY,,0,2015-06-05T20:29:35.000Z
766427071,false,finalized,3,8/5/2015 19:18:52,"1
2","0.6643
0.3357",Health Facilities across the Country,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/viib-3ks4,Health Facilities,NUMBER OF HEALTH INSTITUTIONS BY COUNTY,,1,2015-06-05T21:16:09.000Z
766427072,false,finalized,3,8/5/2015 19:32:50,0,1.0,Kenya Primary Schools data from 2007 is an extract of data collected by the Ministry of Educations in its School Mapping Database. The database plays a crucial role in enabling improved and targeted planning initiatives in the ministry.,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/ud2q-hvhq,Kenya Primary Schools,NUMBER OF HEALTH INSTITUTIONS BY COUNTY,,2,2015-06-05T22:04:38.000Z
766427073,false,finalized,3,8/5/2015 19:32:47,"0
2","0.657
0.343",2005/6 KIHBS Table 5.14: Percentage distribution of  People who were Sick  by number of work-days lost County Estimates,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/metp-knk8,Percentage distribution of  People who were Sick  by number of work-days lost County Estimates - 2005/6,NUMBER OF HEALTH INSTITUTIONS BY COUNTY,,3,2015-06-05T20:45:23.000Z
766427074,false,finalized,3,8/5/2015 19:34:04,"1
0","0.6428
0.3572","Water point mapping (WPM) in Kenya is a project under the leadership of the Ministry of Environment, Water and Natural Resources (MEWNR), SNV-Netherlands and TWAWEZA aimed at improving post construction sustainability of rural water supplies. ",www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/2cy7-9pcc,Isiolo County Water Point Sources  [Table],NUMBER OF HEALTH INSTITUTIONS BY COUNTY,,4,2015-06-05T20:30:55.000Z
766427075,false,finalized,5,8/5/2015 19:36:12,"1
0
2","0.4064
0.397
0.1966",2005/6 Kenya Integrated Household Budget Survey. Poverty headcount (percent below poverty line) by District in Swahili.  Takwimu Ya Umasikini Katika Wilaya.,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/cpgx-zjjd,2005/6 KIHBS  Takwimu Ya Umasikini Katika Wilaya,poverty,,0,2012-01-05T11:54:17.000Z
766427076,false,finalized,3,8/6/2015 19:47:52,"2
3","0.6593
0.3407",County poverty rates estimates based on KIHBS data for Constituencies in 2005/6,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/32bv-pkrc,County Poverty Rates 2005/6,poverty,,1,2015-06-05T21:49:47.000Z
766427077,false,finalized,3,8/5/2015 19:13:27,"3
1","0.678
0.322","Chart shows the percent of population and number of poor below the Kenya poverty line of Ksh 1,562 per month in rural areas; and Ksh 2,913 in urban areas per per person per month; based on estimated expenditures on minimum provisions of food and non-food items.",www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/ucz7-scq3,"District Poverty Data KIHBS, 2005/6",poverty,,2,2012-10-04T01:14:30.000Z
766427078,false,finalized,3,8/5/2015 19:23:42,0,1.0,coverage data for sanitation by county,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/ed2f-gj65,Sanitation type by County,poverty,,3,2013-09-30T06:33:46.000Z
766427079,false,finalized,3,8/5/2015 19:31:53,0,1.0,The KIHBS Work days lost to Sickness samples the impact of illness in over 70 administrative regions of the country.,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/2upw-8sm6,KIHBS Work Days Lost to Sickness - 2005/6,poverty,,4,2014-08-22T14:10:48.000Z
766427080,false,finalized,3,8/5/2015 19:03:40,"0
1","0.6851
0.3149",coverage data for sanitation by county,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/view/qwt6-s2xw,Sanitation type by County,siaya county,,1,None
766427081,false,finalized,3,8/5/2015 19:31:15,0,1.0,"This assesses the HIV/AIDS situation in Kenya's 47 counties with regards to adults and children living with the disease, new infections, gender specific infection rates, homes with orphans and their financial situation.",www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/view/hqbc-43zv,Kenya's Counties HIV/AIDS profile,siaya county,,2,None
766427082,false,finalized,3,8/5/2015 19:25:04,"0
1","0.6785
0.3215","Census 2009 Table 16: Population with Disability (Multiple) by Type, County estimates",www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/view/dbxv-5ndh,"Census 2009 Table 16: Population with Disability (Multiple) by Type, County estimates",siaya county,,3,None
766427083,false,finalized,3,8/5/2015 19:20:58,0,1.0,2005/6 KIHBS Table 9.1: Proportion of Households Engaged in Crop Farming by Region County Estimates,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/9rut-275y,Proportion of Households Engaged in Crop Farming by Region County Estimates - 2005/6,siaya county,,4,2015-06-05T21:51:06.000Z
766427084,false,finalized,3,8/5/2015 19:15:08,0,1.0,County poverty rates estimates based on KIHBS data for Constituencies in 2005/6,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/32bv-pkrc,County Poverty Rates 2005/6,siaya county,,5,2015-06-05T21:49:47.000Z
766427085,false,finalized,3,8/5/2015 19:26:54,"3
2","0.6596
0.3404",2009 Census Volume 2 Table 12 Population by Religious Affiliation,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/view/uh5w-hzd3,2009 Census Volume 2 Table 12 Population by Religious Affiliation,census,,0,None
766427086,false,finalized,3,8/5/2015 19:56:45,"3
2","0.6748
0.3252","Census 2009 Table 16: Population with Disability (Multiple) by Type, County estimates",www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/view/dbxv-5ndh,"Census 2009 Table 16: Population with Disability (Multiple) by Type, County estimates",census,,1,None
766427087,false,finalized,5,8/5/2015 19:33:16,"2
3
1
0","0.4083
0.2101
0.1991
0.1826","Census 2009: Population by Sex, Household, Area, Density and District",www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/view/9mq2-u3tg,Vol 1 A: Summary Population Distribution by District - 2009,census,,2,None
766427088,false,finalized,5,8/6/2015 19:47:28,"0
2
1","0.4076
0.4001
0.1922",2009 Census Volume II Question 8 Households Main Source of Water by Sublocation,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/view/5ft6-k332,Housheold Access To Water By Sublocation - 2009,census,,3,None
766427089,false,finalized,3,8/5/2015 19:30:32,"3
2","0.6558
0.3442",2009 Census Volume 2 Table 12 Population by Religious Affiliation,www.opendata.go.ke,http://www.opendata.go.ke/stylesheets/images/domains/kenya.socrata.com/logo.png,https://www.opendata.go.ke/d/2pa2-4izn,2009 Census Volume 2 Table 12 Population by Religious Affiliation,census,,4,2011-11-29T16:26:32.000Z
766427090,false,finalized,5,8/5/2015 19:26:28,"2
0
1","0.404
0.3961
0.1999",Information about a fitness activity that has been scheduled at a particular recreational facility. Data is extracted from CLASS.,data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/d/52yd-4ydg,Recreational Facility - Drop In Fitness,places,,0,2015-04-18T19:06:44.000Z
766427091,false,finalized,3,8/5/2015 19:30:36,"2
0","0.6681
0.3319",Detail Information about a swimming activity that has been scheduled at a particular recreational facility. Data is extracted from CLASS.,data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/d/xrnx-6tgx,Recreational Facility -  Drop In Swim (Detail),places,,1,2015-04-18T19:09:41.000Z
766427092,false,finalized,3,8/5/2015 19:33:48,"0
1","0.6694
0.3306","Data on overall satisfaction with City services; satisfaction with individual services; recommendations for Edmonton as a place to live, work and visit.      ",data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/view/rkxc-rdyr,2012 Budget Consultation Survey - Satisfaction With City Services,places,,2,None
766427093,false,finalized,3,8/5/2015 19:31:25,"0
1","0.6796
0.3204",This an on-going program to provide a comprehensive list of WiFi locations in Edmonton.,data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/d/5esz-mad5,WiFi Locations in Edmonton,places,,3,2015-04-22T20:05:38.000Z
766427094,false,finalized,3,8/5/2015 19:31:19,0,1.0,"The reference system consists of six PV modules arranged at fixed angles on the roof of the Shaw Theatre at NAIT’s Main Campus, near the corner of Princess Elizabeth Avenue and 106 Street. The angles correspond to those typically used for solar installations in Edmonton. Each of the six modules is paired with a duplicate module placed at exactly the same angle. During the winter months, snow will be cleared from the left side of the modules. By pairing modules at exactly the same angles, researchers will be able to compare the effect of snow clearing versus snow cover on energy production. The degree angle of rows are 90, 53, 45, 27, 18, 14 degrees. You can find the actual picture at the ""About"" tab. In the dataset column name, 90_LEFT means the left panel and 90 degree angle and so on.",data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/view/b4u5-xa6a,City of Edmonton/NAIT Solar Panel Reference System - Per Module Energy Production,places,,4,None
766427095,false,finalized,5,8/5/2015 19:31:20,"3
2
1","0.4063
0.4061
0.1877",List of all recreational centres owned by the City of Edmonton,data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/view/uyem-hs9m,Recreation Centres,recreation,,0,None
766427096,false,finalized,4,8/5/2015 19:20:58,"2
3","0.7697
0.2303",Basic Information about a swimming activity that has been scheduled at a particular recreational facility. Data is extracted from CLASS.,data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/view/5rpf-766s,Recreational Facilities - Drop In Swim,recreation,,1,None
766427097,false,finalized,3,8/5/2015 19:32:31,3,1.0,Recreation Facilities Drop - In Programs (14 day),data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/view/c2kg-3w9f,Recreation Facilities Drop - In Programs (14 day),recreation,,2,None
766427098,false,finalized,3,8/5/2015 19:19:46,"2
1","0.6776
0.3224",List of all recreational centres owned by the City of Edmonton,data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/view/c688-zfiq,Recreation Centres,recreation,,3,None
766427099,false,finalized,3,8/5/2015 19:22:49,"2
3","0.6791
0.3209","A comprehensive list of all courses, programs and camps to be offered at a City recreational facility. Data is extracted from CLASS.",data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/view/p2zd-e8hu,"Recreational Facility - Programs, Courses and Camps",recreation,,4,None
766427100,false,finalized,3,8/5/2015 19:17:39,2,1.0,<div>List of program and meeting rooms available for rental at Edmonton Public Library branches.<br></div>,data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/view/ytwa-4tqv,Edmonton Public Library Rooms for Rent,rental properties,,0,None
766427101,false,finalized,3,8/6/2015 19:40:23,"1
2","0.6594
0.3406",List of program and meeting rooms available for rental at Edmonton Public Library branches. Includes room capacity and contact information.,data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/view/4ua9-4262,Edmonton Public Library Rooms for Rent,rental properties,,1,None
766427102,false,finalized,5,8/5/2015 19:29:54,"0
2
3
1","0.3904
0.2145
0.2078
0.1872","City of Edmonton's properties for sale, ranging from single family lots and houses to multi-use commercial and industrial sites.",data.edmonton.ca,http://data.edmonton.ca/stylesheets/images/domains/data.edmonton.ca/logo_header.png,https://data.edmonton.ca/view/uwmu-r8gd,Land Sales,rental properties,,2,None
